date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2018-02-13,1050.0,1061.22,1046.92,1054.14,1579258,0.39428571428572384,1054.07,1664648480.06
2018-02-14,1054.32,1075.47,1049.8,1072.7,2065202,1.7433037407997676,1062.64,2194566253.28
2018-02-15,1083.45,1094.1,1067.23,1091.36,1869763,0.7300752226683146,1080.66,2020578083.5800002
2018-02-16,1093.38,1108.31,1091.55,1095.5,1997405,0.19389416305400597,1099.93,2197005681.65
2018-02-20,1092.76,1116.29,1090.0,1103.59,1687656,0.9910684871334902,1103.14,1861720839.8400002
2018-02-21,1109.1,1136.2,1107.51,1113.75,2074321,0.41925885853395467,1121.86,2327097757.06
2018-02-22,1119.17,1125.46,1105.15,1109.9,1400536,-0.8282923952571979,1115.3,1562017800.8
2018-02-23,1118.66,1129.0,1108.44,1128.09,1264638,0.842972842507986,1118.72,1414775823.3600001
2018-02-26,1131.86,1144.2,1129.34,1143.7,1545619,1.0460657678511607,1136.77,1757013310.6299999
2018-02-27,1143.7,1144.25,1116.79,1117.51,2148159,-2.2899361720731006,1130.52,2428536712.68
2018-02-28,1122.0,1127.65,1103.0,1103.92,2464619,-1.6114081996434875,1115.32,2748838863.08
2018-03-01,1109.54,1111.27,1067.29,1071.41,2766856,-3.4365592948428976,1089.28,3013880903.68
2018-03-02,1057.98,1086.89,1050.11,1084.14,2508145,2.4726365337719125,1068.5,2679952932.5
2018-03-05,1078.13,1101.18,1072.27,1094.76,1432369,1.542485600066771,1086.72,1556584039.68
2018-03-06,1102.1,1105.63,1094.5,1100.9,1169068,-0.10888304146627513,1100.06,1286044944.08
2018-03-07,1092.82,1116.2,1089.91,1115.04,1537429,2.0332717190388196,1103.06,1695876432.74
2018-03-08,1117.2,1131.44,1117.2,1129.38,1693133,1.09022556390978,1124.32,1903623294.56
2018-03-09,1139.5,1161.0,1134.29,1160.84,2133087,1.8727512066695848,1147.64,2448015964.6800003
2018-03-12,1165.05,1178.16,1159.2,1165.93,2215304,0.07553323891679406,1168.68,2588981478.7200003
2018-03-13,1171.83,1178.0,1134.57,1139.91,2156999,-2.7239445994726066,1156.28,2494094803.72
2018-03-14,1145.8,1159.76,1142.35,1148.89,2093482,0.26968057252575894,1151.05,2409702456.1
2018-03-15,1149.57,1162.5,1135.66,1150.61,1669094,0.09046861000199759,1149.08,1917922533.52
2018-03-16,1155.35,1156.81,1131.36,1134.42,2932759,-1.811572250833067,1144.08,3355310916.72
2018-03-19,1117.76,1119.37,1088.92,1100.07,3182796,-1.5826295448038985,1104.14,3514252375.4400005
2018-03-20,1098.4,1105.55,1082.42,1095.8,2729857,-0.23670793882011437,1093.99,2986436259.43
