date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2018-01-23,185.28,192.4,183.54,192.28,31305926,3.7780656303972364,187.97,5884574910.22
2018-01-24,194.71,198.86,192.4,195.53,34497260,0.4211391299881841,195.63,6748698973.8
2018-01-25,196.34,199.59,194.1,198.33,23421605,1.0135479270652996,196.84,4610308728.2
2018-01-26,200.33,205.23,199.21,205.22,23768628,2.44097239554734,202.22,4806491954.16
2018-01-29,204.83,205.69,201.82,203.01,21908591,-0.8885417175218578,203.76,4464094502.16
2018-01-30,198.68,202.54,196.49,199.66,23377519,0.49325548620897414,199.52,4664282590.88
2018-01-31,202.82,206.2,202.8,204.29,26982494,0.7247805936298191,204.5,5517920023.0
2018-02-01,192.75,199.49,191.14,192.22,52628863,-0.2749675745784701,195.32,10279469521.16
2018-02-02,194.79,195.68,186.8,187.31,32233916,-3.840032855896088,191.24,6164414095.84
2018-02-05,183.7,190.47,179.9,180.53,31083967,-1.72563962983124,185.18,5756129009.06
2018-02-06,174.72,185.59,174.17,185.17,35804470,5.980998168498162,179.88,6440508063.599999
2018-02-07,183.5,186.83,180.3,180.3,19672104,-1.743869209809258,183.56,3611011410.2400002
2018-02-08,182.27,183.1,171.39,173.7,32051274,-4.701815987271642,177.24,5680767803.76
2018-02-09,175.12,177.62,168.88,176.67,28049543,0.8851073549565914,173.25,4859583324.75
2018-02-12,180.44,180.79,175.09,177.44,18280259,-1.6626025271558413,177.94,3252789286.46
2018-02-13,177.42,182.15,177.0,179.25,15506955,1.03145079472439,179.58,2784738978.9
2018-02-14,179.22,186.93,178.9,186.76,21047363,4.207119741100319,182.92,3849983639.9599996
2018-02-15,189.25,189.56,184.43,187.45,14361054,-0.9511228533685662,187.0,2685517098.0
2018-02-16,186.75,188.27,183.54,183.68,16114051,-1.6439089692101703,185.9,2995602080.9
2018-02-20,183.67,188.83,183.0,187.19,14854901,1.9164806446344045,185.92,2761823193.9199996
2018-02-21,189.37,193.17,188.46,188.82,22071585,-0.29043671120030173,190.82,4211699849.7
2018-02-22,190.2,190.74,187.77,188.75,12282843,-0.7623554153522548,189.26,2324650866.18
2018-02-23,190.18,193.41,189.95,193.29,16937275,1.6352928804290596,191.68,3246536872.0
2018-02-26,194.46,195.15,190.65,194.19,19463072,-0.13884603517433416,192.9,3754426588.8
2018-02-27,192.59,193.57,187.21,188.26,23218450,-2.24829949633938,190.39,4420560695.5
2018-02-28,187.25,188.24,185.0,186.14,19367576,-0.5927903871829179,186.62,3614377033.12
2018-03-01,186.18,187.48,180.05,181.99,17286309,-2.250510258889246,183.76,3176532141.8399997
2018-03-02,178.01,180.23,175.45,179.76,18909073,0.9830908375933936,177.84,3362789542.32
2018-03-05,179.41,181.95,177.07,181.6,15656661,1.2206677442728933,179.51,2810527216.1099997
2018-03-06,185.19,188.01,184.82,187.37,17856088,1.17716939359577,186.42,3328731924.9599996
2018-03-07,184.37,189.07,184.32,189.05,13728910,2.538373922004668,186.7,2563187497.0
2018-03-08,189.05,190.23,186.57,187.18,14331400,-0.9891563078550671,188.4,2700035760.0
2018-03-09,189.64,190.7,188.01,190.55,14208356,0.47985657034382256,189.36,2690494292.1600003
2018-03-12,192.3,194.4,190.9,192.74,17826186,0.22880915236609345,192.65,3434214732.9
2018-03-13,193.88,194.25,187.39,188.41,14826665,-2.8213327831648436,190.82,2829224215.2999997
2018-03-14,190.29,193.63,190.22,192.56,20032271,1.1929160754637713,191.92,3844593450.3199997
2018-03-15,198.44,201.5,196.52,199.06,33626797,0.31243700866760965,199.01,6692068870.969999
2018-03-16,198.4,200.38,197.26,200.28,26948659,0.947580645161288,198.82,5357932382.38
2018-03-19,198.0,198.43,192.8,194.53,19681421,-1.752525252525252,195.62,3850079576.02
2018-03-20,194.95,199.21,194.54,198.95,11952024,2.05180815593742,196.88,2353114485.12
2018-03-21,198.8,198.88,194.57,195.3,12047301,-1.7605633802816898,196.72,2369945052.72
2018-03-22,190.75,192.39,184.6,184.65,25355700,-3.1979030144167733,188.5,4779549450.0
2018-03-23,186.85,188.48,180.4,181.2,18714404,-3.023815895103027,184.44,3451684673.7599998
2018-03-26,187.89,190.62,184.32,190.5,16758711,1.389110649848323,187.47,3141755551.17
2018-03-27,192.24,192.25,180.66,181.89,16627873,-5.383895131086154,186.46,3100433199.58
2018-03-28,180.73,183.44,177.57,178.91,20081071,-1.0070270569357567,180.5,3624633315.5
2018-03-29,180.88,185.13,178.62,183.54,16378866,1.4705882352941158,181.88,2978988148.08
2018-04-02,182.81,183.51,175.75,177.61,16028747,-2.8444833433619543,179.63,2879243823.61
2018-04-03,179.26,179.58,173.0,174.67,19975067,-2.560526609394178,176.29,3521404561.43
2018-04-04,166.88,172.41,166.13,172.07,24573593,3.110019175455416,169.27,4159572087.11
2018-04-05,175.48,176.56,171.17,172.57,18250947,-1.658308639161156,173.86,3173109645.42
2018-04-06,169.84,172.27,166.4,167.52,18209969,-1.3659915214319318,169.34,3083676150.46
